CNN-Transformer_equity,CNN-Transformer_drawdown,XGBoost_equity,XGBoost_drawdown,Transformer_equity,Transformer_drawdown,PatchTST_equity,PatchTST_drawdown,LSTM-Transformer_equity,LSTM-Transformer_drawdown,LSTM_equity,LSTM_drawdown,TimeMixer_equity,TimeMixer_drawdown,ModernTCN_equity,ModernTCN_drawdown,TCN_equity,TCN_drawdown,DLinear_equity,DLinear_drawdown
1.14805404,0.00000000,1.16881370,0.00000000,1.12272771,-0.00168725,1.09196058,-0.02025578,1.11898092,0.00000000,1.09250978,-0.00809543,1.13578474,0.00000000,0.97980046,-0.03841180,1.07873379,0.00000000,0.87450304,-0.14188827
1.14229866,-0.00501316,1.16295425,-0.00501316,1.11709930,-0.00669195,1.09743475,-0.01534416,1.11337129,-0.00501316,1.08703285,-0.01306801,1.13009087,-0.00501316,0.97488856,-0.04323239,1.08306292,0.00000000,0.87011901,-0.14619013
1.13941948,-0.00752104,1.16002301,-0.00752104,1.11879786,-0.00518162,1.09357122,-0.01881066,1.11056502,-0.00752104,1.08429297,-0.01555559,1.12724246,-0.00752104,0.97243134,-0.04564394,1.07924998,-0.00352051,0.87144204,-0.14489190
1.13739123,-0.00928773,1.15795808,-0.00928773,1.11568752,-0.00794728,1.09162458,-0.02055725,1.10858814,-0.00928773,1.08236285,-0.01730797,1.12523588,-0.00928773,0.97070034,-0.04734276,1.07732884,-0.00529432,0.86901937,-0.14726916
1.13123023,-0.01465420,1.16307253,-0.00491196,1.10964408,-0.01332102,1.08571149,-0.02586268,1.11348453,-0.00491196,1.08714341,-0.01296763,1.13020581,-0.00491196,0.96544227,-0.05250310,1.07149318,-0.01068243,0.86431208,-0.15188822
1.14151677,-0.00569421,1.15249643,-0.01396054,1.11973434,-0.00434891,1.09558412,-0.01700461,1.10335935,-0.01396054,1.07725775,-0.02194295,1.11992857,-0.01396054,0.97422127,-0.04388728,1.06067834,-0.02066785,0.87217147,-0.14417613
1.14253811,-0.00480459,1.15146527,-0.01484276,1.12073619,-0.00345808,1.09656436,-0.01612511,1.10324318,-0.01406435,1.07629391,-0.02281804,1.11892655,-0.01484276,0.97237540,-0.04569885,1.05972934,-0.02154407,0.87295182,-0.14341041
1.15082407,0.00000000,1.14311457,-0.02198736,1.11148761,-0.01168178,1.10451691,-0.00898982,1.11124416,-0.00691412,1.06848837,-0.02990479,1.11081183,-0.02198736,0.96532350,-0.05261966,1.06635501,-0.01542653,0.86574801,-0.15047920
1.15324349,0.00000000,1.14071136,-0.02404347,1.10915089,-0.01375956,1.10683897,-0.00690638,1.11358037,-0.00482631,1.06624205,-0.03194426,1.10847653,-0.02404347,0.96329407,-0.05461138,1.06859685,-0.01335663,0.86670236,-0.14954274
1.16111957,0.00000000,1.14736115,-0.01835412,1.11561669,-0.00801026,1.11439814,-0.00012403,1.12118558,0.00000000,1.05896014,-0.03855561,1.10090618,-0.03070878,0.96890960,-0.04910022,1.06023026,-0.02108156,0.85991650,-0.15620140
1.15981691,-0.00112190,1.14607392,-0.01945543,1.11436508,-0.00912318,1.11314789,-0.00124580,1.11992772,-0.00112190,1.05671313,-0.04059570,1.10214129,-0.02962132,0.96782257,-0.05016704,1.05798055,-0.02315873,0.85809184,-0.15799186
1.16233552,0.00000000,1.14856269,-0.01732613,1.11678499,-0.00697143,1.11556516,0.00000000,1.12235971,0.00000000,1.05336170,-0.04363851,1.09974793,-0.03172856,0.96992426,-0.04810443,1.06027802,-0.02103747,0.85995524,-0.15616339
1.17455823,0.00000000,1.16064057,-0.00699267,1.12852870,0.00000000,1.12729605,0.00000000,1.13416205,0.00000000,1.04228492,-0.05369527,1.08818336,-0.04191056,0.98012364,-0.03809463,1.07142753,-0.01074304,0.86899823,-0.14728990
1.19016162,0.00000000,1.17605907,0.00000000,1.14352061,0.00000000,1.14227158,0.00000000,1.14922879,0.00000000,1.02843871,-0.06626643,1.10155112,-0.03014094,0.99314407,-0.02531622,1.08566088,0.00000000,0.85658505,-0.15947042
1.18313143,-0.00590692,1.16911218,-0.00590692,1.13676593,-0.00590692,1.13552428,-0.00590692,1.14244039,-0.00590692,1.03451362,-0.06075094,1.09504435,-0.03586982,0.99801735,-0.02053352,1.07924797,-0.00590692,0.86164483,-0.15450548
1.18150293,-0.00727522,1.16955227,-0.00553271,1.13719384,-0.00553271,1.13595172,-0.00553271,1.14086790,-0.00727522,1.03593755,-0.05945813,1.09545656,-0.03550689,0.99939105,-0.01918536,1.07965423,-0.00553271,0.86283082,-0.15334171
1.17704145,-0.01102385,1.17396862,-0.00177750,1.14148801,-0.00177750,1.13052630,-0.01028239,1.13655986,-0.01102385,1.03984936,-0.05590654,1.09959312,-0.03186486,0.99461785,-0.02386983,1.07449769,-0.01028239,0.85870985,-0.15738544
1.17220974,-0.01508356,1.17032349,-0.00487695,1.13794373,-0.00487695,1.12588553,-0.01434515,1.14008884,-0.00795312,1.03662067,-0.05883792,1.09617892,-0.03487089,0.99053498,-0.02787681,1.07008691,-0.01434515,0.85518487,-0.16084434
1.18282959,-0.00616053,1.18092625,0.00000000,1.14825314,0.00000000,1.13608569,-0.00541543,1.12976000,-0.01694075,1.04601212,-0.05031129,1.10610995,-0.02612712,0.99950891,-0.01906968,1.07978156,-0.00541543,0.84658199,-0.16928598
1.17344988,-0.01404157,1.17156164,-0.00792989,1.13914762,-0.00792989,1.12707666,-0.01330237,1.13871887,-0.00914520,1.03771736,-0.05784222,1.09733862,-0.03384983,1.00643540,-0.01227195,1.07121902,-0.01330237,0.85329529,-0.16269852
1.17175107,-0.01546895,1.16986556,-0.00936611,1.13749847,-0.00936611,1.12544499,-0.01473082,1.14036739,-0.00771073,1.03621505,-0.05920618,1.09575000,-0.03524853,1.00397194,-0.01468961,1.07169861,-0.01286062,0.85120667,-0.16474798
1.17051888,-0.01650426,1.16992591,-0.00931501,1.13630230,-0.01040784,1.12426149,-0.01576691,1.14030857,-0.00776192,1.03626850,-0.05915766,1.09580652,-0.03519876,1.00402372,-0.01463879,1.07068218,-0.01379685,0.85125058,-0.16470490
1.17320325,-0.01424879,1.17143899,-0.00803375,1.13890820,-0.00813840,1.12683978,-0.01350975,1.14292366,-0.00548640,1.03389201,-0.06131530,1.09329349,-0.03741136,1.00532224,-0.01336441,1.07206691,-0.01252138,0.84929839,-0.16662049
1.17539445,-0.01240770,1.17362689,-0.00618105,1.14103534,-0.00628589,1.12894438,-0.01166728,1.14505831,-0.00362894,1.03196101,-0.06306849,1.09125154,-0.03920919,1.00719989,-0.01152166,1.07406922,-0.01067706,0.84771215,-0.16817700
1.16678885,-0.01963831,1.16503424,-0.01345725,1.13268131,-0.01356132,1.12067887,-0.01890331,1.13667482,-0.01092383,1.03951646,-0.05620879,1.09924109,-0.03217480,0.99982572,-0.01875876,1.06620547,-0.01792034,0.84065795,-0.17509898
1.16613699,-0.02018602,1.16438335,-0.01400841,1.13204849,-0.01411243,1.12005276,-0.01945143,1.13603977,-0.01147641,1.03789618,-0.05767986,1.09985522,-0.03163409,0.99926714,-0.01930697,1.06573494,-0.01835374,0.84028696,-0.17546302
1.16664071,-0.01976279,1.16488631,-0.01358251,1.13253749,-0.01368657,1.12053658,-0.01902788,1.13653049,-0.01104941,1.03640996,-0.05902922,1.09923045,-0.03218417,0.99969877,-0.01888335,1.06512955,-0.01891136,0.83992399,-0.17581918
1.17171420,-0.01549993,1.15865557,-0.01885866,1.13746267,-0.00939729,1.12540957,-0.01476183,1.14147304,-0.00674866,1.03190282,-0.06312132,1.10401079,-0.02797533,1.00404627,-0.01461667,1.06976159,-0.01464480,0.83627133,-0.17940338
1.17714855,-0.01093387,1.16518801,-0.01332703,1.14273816,-0.00480292,1.11906456,-0.02031655,1.13503747,-0.01234856,1.03772064,-0.05783924,1.10913113,-0.02346713,0.99838550,-0.02017221,1.07472309,-0.01007478,0.84098619,-0.17477690
1.17413603,-0.01346505,1.16220610,-0.01585209,1.13981371,-0.00734979,1.11508163,-0.02380340,1.13794221,-0.00982100,1.03506494,-0.06025038,1.10629269,-0.02596623,0.99483209,-0.02365958,1.07197270,-0.01260815,0.83883397,-0.17688878
1.16962335,-0.01725670,1.16551073,-0.01305376,1.13543295,-0.01116495,1.11825226,-0.02102768,1.13470658,-0.01263648,1.03800805,-0.05757830,1.10943832,-0.02319666,0.99100854,-0.02741205,1.07502075,-0.00980060,0.83560999,-0.18005233
1.17207935,-0.01519312,1.16912360,-0.00999441,1.13781715,-0.00908858,1.12171864,-0.01799305,1.13118920,-0.01569713,1.04122569,-0.05465696,1.11287738,-0.02016875,0.98793660,-0.03042689,1.07835312,-0.00673116,0.83301975,-0.18259402
1.18462620,-0.00465098,1.18163880,0.00000000,1.12449926,-0.02068697,1.10858917,-0.02948722,1.11908008,-0.02623387,1.05237177,-0.04453728,1.12479048,-0.00967988,0.99752430,-0.02101740,1.08989665,0.00000000,0.84110402,-0.17466128
1.18265711,-0.00630545,1.17967468,-0.00166220,1.12150562,-0.02329410,1.11043187,-0.02787403,1.12094021,-0.02461528,1.05062252,-0.04612544,1.12292086,-0.01132599,0.99586622,-0.02264467,1.08808503,-0.00166220,0.84166099,-0.17411474
1.18862778,-0.00128877,1.18563029,0.00000000,1.12716756,-0.01836318,1.11492747,-0.02393837,1.12547835,-0.02066642,1.05592661,-0.04130979,1.12858994,-0.00633465,1.00089387,-0.01771047,1.09357824,0.00000000,0.83741185,-0.17828423
1.20212768,0.00000000,1.19909615,0.00000000,1.13996943,-0.00721418,1.12759032,-0.01285269,1.13826104,-0.00954358,1.06791935,-0.03042141,1.14140797,0.00000000,1.01226158,-0.00655406,1.10599862,0.00000000,0.82790090,-0.18761692
1.18139891,-0.01724341,1.17841965,-0.01724341,1.12031247,-0.02433319,1.10814682,-0.02987447,1.11863354,-0.02662242,1.04950479,-0.04714025,1.12172621,-0.01724341,0.99480674,-0.02368445,1.08692743,-0.01724341,0.81279717,-0.20243755
1.19017057,-0.00994663,1.18716919,-0.00994663,1.12863058,-0.01708905,1.11637460,-0.02267147,1.12693918,-0.01939528,1.05729716,-0.04006545,1.13005481,-0.00994663,1.00219299,-0.01643550,1.09499766,-0.00994663,0.80594951,-0.20915686
1.18093240,-0.01763147,1.17795432,-0.01763147,1.11987008,-0.02471846,1.10770924,-0.03025755,1.11819182,-0.02700679,1.04909036,-0.04751651,1.12128326,-0.01763147,0.99441391,-0.02406998,1.08649823,-0.01763147,0.81220533,-0.20301830
1.19217306,-0.00828084,1.18916663,-0.00828084,1.13052952,-0.01543528,1.11825293,-0.02102710,1.10643016,-0.03724118,1.03805555,-0.05753517,1.10948909,-0.02796448,1.00387920,-0.01478063,1.09684002,-0.00828084,0.82074848,-0.19463528
1.20807597,0.00000000,1.20502944,0.00000000,1.14561014,-0.00230175,1.13316979,-0.00796816,1.12008288,-0.02536128,1.02420847,-0.07010712,1.09468913,-0.04093088,1.01727038,-0.00163836,1.11147124,0.00000000,0.80897941,-0.20618375
1.20293564,-0.00425497,1.19990207,-0.00425497,1.14073561,-0.00654693,1.12834818,-0.01218922,1.11531696,-0.02950834,1.02856645,-0.06615045,1.09934700,-0.03685007,1.01294192,-0.00588636,1.11508905,0.00000000,0.81242160,-0.20280609
1.20448734,-0.00297054,1.20144986,-0.00297054,1.14220707,-0.00526545,1.12980367,-0.01091502,1.11675564,-0.02825648,1.02723968,-0.06735505,1.09792893,-0.03809246,1.01424854,-0.00460403,1.11365067,-0.00128992,0.81265714,-0.20257496
1.19720914,-0.00899515,1.19419001,-0.00899515,1.13530521,-0.01127620,1.12297675,-0.01689163,1.11000757,-0.03412830,1.03344684,-0.06171948,1.09019669,-0.04486676,1.00811988,-0.01061878,1.12037998,0.00000000,0.81675501,-0.19855389
1.19961999,-0.00699954,1.19659478,-0.00699954,1.13759140,-0.00928518,1.12523812,-0.01491193,1.11224281,-0.03218330,1.03136577,-0.06360891,1.09239205,-0.04294338,1.01014995,-0.00862644,1.12151573,0.00000000,0.81758298,-0.19774145
1.20113685,-0.00574394,1.19388515,-0.00924815,1.13902983,-0.00803247,1.12269006,-0.01714261,1.11364919,-0.03095954,1.03006165,-0.06479294,1.08991838,-0.04511059,1.01142724,-0.00737289,1.11897611,-0.00226445,0.81861677,-0.19672703
1.20159040,-0.00536851,1.19343434,-0.00962225,1.13746070,-0.00939900,1.12226614,-0.01751374,1.11406970,-0.03059364,1.02967271,-0.06514607,1.08950683,-0.04547116,1.01003390,-0.00874033,1.11827966,-0.00288545,0.81892588,-0.19642371
1.18895397,-0.01582847,1.18207712,-0.01904710,1.12663615,-0.01882598,1.13182383,-0.00914647,1.12467166,-0.02136836,1.01987391,-0.07404253,1.07913862,-0.05455486,1.01863577,-0.00029835,1.10651936,-0.01337152,0.82671912,-0.18877654
1.20124121,-0.00565756,1.19429329,-0.00890945,1.13827936,-0.00868604,1.14238883,0.00000000,1.11304875,-0.03148202,1.03041379,-0.06447323,1.09029097,-0.04478416,1.00810869,-0.01062976,1.11795468,-0.00317522,0.83443613,-0.18120418
1.20368091,-0.00363807,1.19671888,-0.00689656,1.14059119,-0.00667269,1.14470901,0.00000000,1.11419629,-0.03048349,1.03250654,-0.06257319,1.09250534,-0.04284413,1.00914803,-0.00960973,1.12022522,-0.00115068,0.83190697,-0.18368594
1.20772449,-0.00029094,1.19150197,-0.01122584,1.14442283,-0.00333577,1.13971883,-0.00435934,1.10933912,-0.03470995,1.02800549,-0.06665976,1.08774273,-0.04701670,1.00474881,-0.01392718,1.11534178,-0.00550501,0.83553353,-0.18012735
1.20618608,-0.00156438,1.19301972,-0.00996633,1.14296506,-0.00460533,1.14117061,-0.00309109,1.11075221,-0.03348035,1.02931497,-0.06547086,1.08912831,-0.04580278,1.00246420,-0.01616932,1.11676251,-0.00423821,0.83446922,-0.18117171
1.21403165,0.00000000,1.19958663,-0.00451674,1.15039941,0.00000000,1.14745213,0.00000000,1.10352738,-0.03976703,1.02261985,-0.07154946,1.08204413,-0.05200931,1.00898468,-0.00977005,1.12290967,0.00000000,0.82820699,-0.18731656
1.21224266,-0.00147360,1.19781892,-0.00598368,1.14870419,-0.00147360,1.14799556,0.00000000,1.10079769,-0.04214226,1.02412678,-0.07018129,1.08363862,-0.05061235,1.00749784,-0.01122925,1.12125496,-0.00147360,0.82942744,-0.18611900
1.20750589,-0.00537529,1.19313851,-0.00986775,1.14421569,-0.00537529,1.14236183,-0.00490745,1.09649638,-0.04588504,1.02812850,-0.06654808,1.08787288,-0.04690267,1.00356110,-0.01509282,1.11687371,-0.00537529,0.83266838,-0.18293880
1.20822097,-0.00478627,1.19384508,-0.00928140,1.14489329,-0.00478627,1.14303833,-0.00431816,1.09714572,-0.04532002,1.02751964,-0.06710086,1.08722865,-0.04746709,1.00415540,-0.01450956,1.11509543,-0.00695892,0.83232881,-0.18327200
1.19426584,-0.01628114,1.18005600,-0.02072434,1.13166960,-0.01628114,1.12983607,-0.01581843,1.08447353,-0.05634671,1.03938764,-0.05632574,1.09978630,-0.03646520,0.99255726,-0.02589212,1.10110082,-0.01942173,0.82271530,-0.19270533
1.19239281,-0.01782395,1.17820526,-0.02226019,1.12989475,-0.01782395,1.12806410,-0.01736197,1.08277270,-0.05782669,1.04101777,-0.05484573,1.09696166,-0.03893989,0.99100059,-0.02741986,1.09937391,-0.02095962,0.82318289,-0.19224650
1.21235951,-0.00137735,1.19793438,-0.00588787,1.14881491,-0.00137735,1.14695360,-0.00090763,1.10090380,-0.04204993,1.05740866,-0.03996422,1.07749601,-0.05599397,1.00759495,-0.01113394,1.07986545,-0.03833276,0.83614395,-0.17952837
1.22300099,0.00000000,1.20844925,0.00000000,1.15889863,0.00000000,1.15702098,0.00000000,1.11056698,-0.03364153,1.06669006,-0.03153751,1.08587623,-0.04865196,1.01643912,-0.00245417,1.07038693,-0.04677379,0.84348320,-0.17232668
1.22311026,0.00000000,1.20855722,0.00000000,1.15900218,0.00000000,1.15712436,0.00000000,1.11066621,-0.03355519,1.06678537,-0.03145098,1.08597325,-0.04856696,1.01652993,-0.00236504,1.07029130,-0.04685896,0.84355857,-0.17225273
1.22076949,-0.00191379,1.20624429,-0.00191379,1.15678409,-0.00191379,1.15490987,-0.00191379,1.10854062,-0.03540476,1.06776019,-0.03056592,1.08389493,-0.05038780,1.01458451,-0.00427431,1.07233961,-0.04503484,0.84432940,-0.17149634
1.22121036,-0.00155334,1.20667992,-0.00155334,1.15520954,-0.00327233,1.15532696,-0.00155334,1.10894096,-0.03505640,1.06737457,-0.03091603,1.08428637,-0.05004486,1.01495092,-0.00391471,1.07165454,-0.04564493,0.84379000,-0.17202564
1.21630815,-0.00556133,1.20183604,-0.00556133,1.14941706,-0.00827014,1.15068922,-0.00556133,1.10448943,-0.03892990,1.07165925,-0.02702591,1.07993380,-0.05385819,1.01087668,-0.00791322,1.06735268,-0.04947592,0.84040284,-0.17534931
1.21998741,-0.00255321,1.20547152,-0.00255321,1.15289398,-0.00527022,1.15416999,-0.00255321,1.10783045,-0.03602272,1.06841754,-0.02996910,1.08320054,-0.05099617,1.00680796,-0.01190631,1.07058136,-0.04660064,0.84294501,-0.17285479
1.23558736,0.00000000,1.22088586,0.00000000,1.16763601,0.00000000,1.16892833,0.00000000,1.12199624,-0.02369637,1.08101095,-0.01853537,1.09705139,-0.03886128,1.01867518,-0.00025967,1.08427085,-0.03440955,0.83132335,-0.18425862
1.23709994,0.00000000,1.22238044,0.00000000,1.16906541,0.00000000,1.17035931,0.00000000,1.12336977,-0.02250119,1.08233431,-0.01733388,1.09839438,-0.03768467,1.01992222,0.00000000,1.08185924,-0.03655720,0.83150971,-0.18407575
1.23400996,-0.00249776,1.21932723,-0.00249776,1.16614536,-0.00249776,1.16743603,-0.00249776,1.12056386,-0.02494275,1.07963090,-0.01978834,1.09565086,-0.04008830,1.01737470,-0.00249776,1.08456146,-0.03415075,0.82943280,-0.18611373
1.23341694,-0.00297713,1.21874126,-0.00297713,1.16558495,-0.00297713,1.16687500,-0.00297713,1.12002536,-0.02541133,1.07911206,-0.02025940,1.09512433,-0.04054960,1.01688579,-0.00297713,1.08508267,-0.03368660,0.82903421,-0.18650486
1.22963103,-0.00603744,1.22126338,-0.00091384,1.16799707,-0.00091384,1.16329334,-0.00603744,1.11658750,-0.02840278,1.08134523,-0.01823188,1.09176290,-0.04349459,1.01376451,-0.00603744,1.08841327,-0.03072055,0.83074985,-0.18482137
1.18164537,-0.04482626,1.17482553,-0.03890353,1.12358464,-0.03890353,1.11789647,-0.04482626,1.15904511,0.00000000,1.04022769,-0.05556306,1.04915747,-0.08082167,0.97420292,-0.04482626,1.04702697,-0.06757685,0.79916105,-0.21581808
1.18136613,-0.04505198,1.17454791,-0.03913065,1.12331912,-0.03913065,1.11763230,-0.04505198,1.15931901,0.00000000,1.03998187,-0.05578624,1.04890954,-0.08103888,0.97397270,-0.04505198,1.04677954,-0.06779720,0.79897220,-0.21600339
1.20597047,-0.02516327,1.19901023,-0.01911860,1.14671451,-0.01911860,1.14090924,-0.02516327,1.13517385,-0.02082702,1.06164159,-0.03612109,1.07075519,-0.06189967,0.99425765,-0.02516327,1.02393147,-0.08814440,0.81561241,-0.19967508
1.20824102,-0.02332788,1.20126769,-0.01727184,1.14887350,-0.01727184,1.14305730,-0.02332788,1.13617594,-0.01996264,1.06364040,-0.03430633,1.07277117,-0.06013345,0.99612960,-0.02332788,1.02200365,-0.08986121,0.81326119,-0.20198223
1.21748529,-0.01585535,1.21045860,-0.00975297,1.15766355,-0.00975297,1.15180285,-0.01585535,1.14486884,-0.01246436,1.07177833,-0.02691780,1.08097896,-0.05294251,0.98751207,-0.03177709,1.02880101,-0.08380786,0.81867020,-0.19667460
1.20979250,-0.02207376,1.20281021,-0.01600994,1.15034874,-0.01600994,1.14452508,-0.02207376,1.13763488,-0.01870419,1.06500620,-0.03306630,1.07414870,-0.05892658,0.98028487,-0.03886311,1.02230044,-0.08959691,0.81349736,-0.20175048
1.21136438,-0.02080314,1.20437302,-0.01473144,1.15184339,-0.01473144,1.14601216,-0.02080314,1.13911301,-0.01742920,1.06638996,-0.03180997,1.07554433,-0.05770385,0.98155855,-0.03761431,1.02362871,-0.08841402,0.81455434,-0.20071332
1.23197753,-0.00414066,1.22486720,0.00000000,1.17144370,0.00000000,1.16551325,-0.00414066,1.15849669,-0.00070931,1.08453616,-0.01533479,1.09384631,-0.04166929,0.99826122,-0.02123790,1.04104726,-0.07290204,0.82841518,-0.18711228
1.25765429,0.00000000,1.25039576,0.00000000,1.19585882,0.00000000,1.18980476,0.00000000,1.18264197,0.00000000,1.10713996,0.00000000,1.11664415,-0.02169586,1.01906688,-0.00083863,1.06274467,-0.05357956,0.84568093,-0.17017015
1.25269756,-0.00394125,1.24546765,-0.00394125,1.19114564,-0.00394125,1.18511545,-0.00394125,1.17798089,-0.00394125,1.10277645,-0.00394125,1.11224318,-0.02555159,1.02206421,0.00000000,1.05855613,-0.05730963,0.84816829,-0.16772942
1.25286637,-0.00380702,1.24563549,-0.00380702,1.19130616,-0.00380702,1.18527515,-0.00380702,1.17813963,-0.00380702,1.10292506,-0.00380702,1.11239306,-0.02542028,1.02192647,-0.00013476,1.05869878,-0.05718260,0.84805399,-0.16784157
1.25568405,-0.00156659,1.24843690,-0.00156659,1.19398539,-0.00156659,1.18794082,-0.00156659,1.18078925,-0.00156659,1.10540552,-0.00156659,1.11489482,-0.02322846,1.01962818,-0.00238344,1.06107978,-0.05506221,0.84911319,-0.16680222
1.25353644,-0.00327423,1.24932368,-0.00085740,1.19194331,-0.00327423,1.18590907,-0.00327423,1.18162798,-0.00085740,1.10619070,-0.00085740,1.11568674,-0.02253465,1.01890392,-0.00309206,1.06183348,-0.05439101,0.84766094,-0.16822725
1.25701987,-0.00050444,1.25404473,0.00000000,1.18743909,-0.00704074,1.18142766,-0.00704074,1.18609321,0.00000000,1.11037087,0.00000000,1.11990279,-0.01884092,1.02173534,-0.00032177,1.06584602,-0.05081767,0.85001650,-0.16591585
1.26224219,0.00000000,1.25925469,0.00000000,1.18250585,-0.01116601,1.17651939,-0.01116601,1.19102086,0.00000000,1.11498393,0.00000000,1.12455545,-0.01476467,1.01646878,-0.00547463,1.07027410,-0.04687427,0.85354791,-0.16245063
1.26401396,0.00000000,1.26102226,0.00000000,1.18084600,-0.01255400,1.17486795,-0.01255400,1.19269266,0.00000000,1.11654900,0.00000000,1.12613396,-0.01338173,1.01687910,-0.00507318,1.07177642,-0.04553639,0.85474601,-0.16127498
1.26838509,0.00000000,1.26538304,0.00000000,1.18374867,-0.01012673,1.17775592,-0.01012673,1.19681715,0.00000000,1.12041017,0.00000000,1.13002827,-0.00996987,1.01234572,-0.00950869,1.07548276,-0.04223573,0.85093544,-0.16501413
1.27548065,0.00000000,1.27246181,0.00000000,1.19037077,-0.00458921,1.18434449,-0.00458921,1.20351235,0.00000000,1.12667794,0.00000000,1.13634985,-0.00443147,1.01699661,-0.00495820,1.08149919,-0.03687784,0.85484478,-0.16117806
1.27345609,-0.00158730,1.27044204,-0.00158730,1.18848130,-0.00616922,1.18246459,-0.00616922,1.20160202,-0.00158730,1.12488957,-0.00158730,1.13454612,-0.00601174,1.01538234,-0.00653763,1.07978254,-0.03840660,0.85348789,-0.16250952
1.28215588,0.00000000,1.27912124,0.00000000,1.19660058,0.00000000,1.19054276,0.00000000,1.20981093,0.00000000,1.13257441,0.00000000,1.14229693,0.00000000,1.02231906,0.00000000,1.08715922,-0.03183734,0.85931861,-0.15678809
1.27713579,-0.00391535,1.27411303,-0.00391535,1.19191546,-0.00391535,1.18588137,-0.00391535,1.20507410,-0.00391535,1.12813998,-0.00391535,1.13782444,-0.00391535,1.01831632,-0.00391535,1.09032867,-0.02901480,0.85595408,-0.16008956
1.28322740,0.00000000,1.28019023,0.00000000,1.19760059,0.00000000,1.19153772,0.00000000,1.21082199,0.00000000,1.13352092,0.00000000,1.14325157,0.00000000,1.01244090,-0.00966251,1.08512808,-0.03364615,0.86003676,-0.15608340
1.28275378,-0.00036909,1.27971772,-0.00036909,1.19715858,-0.00036909,1.19109794,-0.00036909,1.21037510,-0.00036909,1.13310255,-0.00036909,1.14282961,-0.00036909,1.01105478,-0.01101836,1.08552859,-0.03328948,0.85971933,-0.15639488
1.28729728,0.00000000,1.28425048,0.00000000,1.20139890,0.00000000,1.19531680,0.00000000,1.20487758,-0.00490940,1.12795601,-0.00490940,1.13763889,-0.00490940,1.01463593,-0.00751540,1.09045905,-0.02889869,0.86276445,-0.15340683
1.28743894,0.00000000,1.28439180,0.00000000,1.20153111,0.00000000,1.19544834,0.00000000,1.20474499,-0.00501891,1.12783188,-0.00501891,1.13751370,-0.00501891,1.01474758,-0.00740618,1.09057905,-0.02879183,0.86285940,-0.15331367
1.28480973,-0.00204220,1.28176881,-0.00204220,1.19907734,-0.00204220,1.19300699,-0.00204220,1.20107991,-0.00804584,1.13013514,-0.00298696,1.13983673,-0.00298696,1.01580516,-0.00637169,1.08835187,-0.03077523,0.86375867,-0.15243125
1.29182948,0.00000000,1.28877194,0.00000000,1.20562867,0.00000000,1.19952516,0.00000000,1.20764219,-0.00262616,1.12396048,-0.00843428,1.13360907,-0.00843428,1.02033935,-0.00193649,1.08131715,-0.03703995,0.85903940,-0.15706207
1.28543493,-0.00495000,1.28239253,-0.00495000,1.19966082,-0.00495000,1.20426328,0.00000000,1.20166436,-0.00756315,1.11727292,-0.01433409,1.13922043,-0.00352603,1.01528867,-0.00687690,1.07488332,-0.04276956,0.85392812,-0.16207754
1.29272786,0.00000000,1.28966820,0.00000000,1.20646711,0.00000000,1.20989142,0.00000000,1.20848202,-0.00193255,1.12361178,-0.00874191,1.13275704,-0.00917954,1.02104893,-0.00124240,1.06771007,-0.04915765,0.84822942,-0.16766943
