bench_equity,bench_drawdown,cnn_transformer_equity,cnn_transformer_drawdown,lstm_transformer_equity,lstm_transformer_drawdown,transformer_equity,transformer_drawdown,lstm_equity,lstm_drawdown,tcn_equity,tcn_drawdown,modern_tcn_equity,modern_tcn_drawdown,patchtst_equity,patchtst_drawdown,xgboost_equity,xgboost_drawdown
1.0244702,-0.0046243668,1.0206208036604156,0.0,0.9984191594132193,-0.00852362423815023,1.0004273075368466,-0.006529440327680103,0.9855669450017751,-0.007531651958913144,1.0060475062845349,-0.018323352508287538,1.024470129476287,-0.0046244763485345786,1.0077795433309173,0.0,1.024470129476287,-0.0046244763485345786
1.0296551,0.0,1.0144664061869197,-0.00603005293584391,1.0034722299633527,-0.003505691611076389,0.9953895699549623,-0.011532146608538518,0.990554969578447,-0.002508698889409522,0.9999809865656654,-0.024242914658544334,1.029655045843267,0.0,1.0017025793369712,-0.006030052935844021,1.029655045843267,0.0
1.0272036,-0.0023809075,1.0168875822346573,-0.003657794758219035,1.0010829954302514,-0.005878311941315828,0.9977652162752789,-0.009173020001689625,0.9881964906195042,-0.00488369302668501,1.002367590989528,-0.02191412420374872,1.027203470882592,-0.0023809672672144844,1.004093292599881,-0.003657794758219257,1.027203470882592,-0.0023809672672144844
1.0184186,-0.010912895,1.0256592480255469,0.0,1.008709117316253,0.0,1.006371932659511,-0.0006261527992775795,0.9797452146541865,-0.013394148799045658,0.9928018222363675,-0.031248168313617763,1.018418598554702,-0.010912826906376627,0.9945110551752571,-0.013166062204244766,1.018418598554702,-0.010912826906376627
1.0177218,-0.011589646,1.0263614327249857,0.0,1.009399697652488,0.0,1.0070609129172514,0.0,0.9794360398625077,-0.013705488577951064,0.9921225973289208,-0.03191093943115442,1.0177218479415868,-0.011589510438330453,0.9938306608968859,-0.013841204186311962,1.0177218479415868,-0.011589510438330453
1.0172806,-0.012018144,1.026806625207151,0.0,1.0098375328463747,0.0,1.0074977336445492,0.0,0.9798608780801236,-0.013277675443429615,0.9916924427984822,-0.03233067374261234,1.0171456385537974,-0.012149124447037196,0.993267978118836,-0.014399543340716803,1.0172805943457137,-0.012018055510444103
1.0177848,-0.011528373,1.026288808188767,-0.0005042984780893045,1.0093372072815414,-0.0004954515439954399,1.0069985673368431,-0.0004954515439954399,0.9793754044951781,-0.013766548542625934,0.9921840219040622,-0.03185100282714548,1.0166326935562795,-0.012647296140157693,0.9927670745891359,-0.014896580151014138,1.0177848574247799,-0.011528315688256185
1.0013026,-0.027535915,1.0421396637408882,0.0,0.9919992903964883,-0.01766446766897911,0.9897008225020153,-0.01766446766897911,0.9625521572791799,-0.030707600043819006,0.9761163828070618,-0.04752941362118701,1.0001691274700952,-0.02863669584508599,0.976689993412933,-0.030849554472228147,1.0013026329518337,-0.027535836400639502
0.9997947,-0.029000342,1.0395301863432789,-0.0025039613099863134,0.9905053728389973,-0.01914383193194147,0.988210366359846,-0.01914383193194147,0.9611025861134732,-0.032167321788235115,0.9746463843740516,-0.04896380228029218,0.9986629064128294,-0.03009953630155393,0.9752191311416484,-0.03230906243805087,0.9997947048734469,-0.02900033471439456
1.007608,-0.021412075,1.0476539876980944,0.0,0.9982460512680931,-0.011478560858804054,0.9959331095938031,-0.011478560858804054,0.9686134853579198,-0.02460382769659275,0.9822631267465807,-0.04153157063082802,1.0064673349697904,-0.022519882719057915,0.9828403494601651,-0.024746676032263104,1.007607978297049,-0.021412091005839518
